#{"t_start": 1776083382.0690448, "env_id": "None"}
r,l,t
42.490146,47,369.146402
66.89102,47,369.208673
35.5,47,369.269986
40.771292,47,369.33321
42.4,47,369.400099
82.144318,47,369.46331
111.15,47,369.528152
93.7,47,369.587398
75.863855,47,369.654404
70.0,47,369.718045
-2331.465125,47,369.782101
58.689995,47,369.841774
69.2,47,369.909348
46.75,47,369.974795
-28.15649,47,370.038705
26.55,47,370.098262
22.5,47,370.164645
43.641056,47,370.230218
27.443474,47,370.292744
30.5,47,370.354336
36.1,47,370.421414
24.258426,47,370.48525
21.865526,47,370.549234
37.05,47,370.613557
17.743019,47,370.679693
-28.970972,47,370.749986
42.15,47,370.814082
-20.643583,47,370.877616
-3.147163,47,370.95239
27.151551,47,371.014094
7.5,47,371.077789
11.65,47,371.145348
-56.762911,47,371.208905
-27.7385,47,371.275777
7.376774,47,371.342496
-201.215839,47,371.406077
67.05,47,371.470286
4.007854,47,371.535301
25.959167,47,371.598573
51.576148,47,371.662361
68.3,47,371.729092
50.940766,47,371.789512
48.6,47,371.852884
57.05,47,371.915124
32.05,47,371.981119
-351.468879,47,372.046082
11.586535,47,372.115014
-477.67388,47,372.176884
-1385.117233,47,372.240316
62.55,47,372.308636
73.25,47,372.37532
67.45,47,372.439442
52.5,47,372.505121
-75.75694,47,372.566188
-34.49722,47,372.629619
-112.12953,47,372.690782
32.1,47,372.757634
-106.164326,47,372.823398
1.907262,47,372.887029
31.65,47,372.951345
28.742224,47,373.019489
-65.294656,47,373.086279
27.45,47,373.152575
31.25,47,373.216633
-19.604,47,373.283988
42.35,47,373.350381
37.15,47,373.413412
53.0,47,373.476985
-162.03771,47,373.54486
52.5,47,373.606691
-36.285817,47,373.669595
32.844698,47,373.733915
-0.584379,47,373.80065
58.45,47,373.866967
50.0,47,373.932606
-38.007269,47,373.993207
-59.784605,47,374.063369
11.4,47,374.127174
-344.749924,47,374.188879
38.1,47,374.254242
44.9,47,374.322748
42.25,47,374.389515
42.4,47,374.454798
-202.622537,47,374.514802
10.95,47,374.593652
54.05,47,374.656424
16.35,47,374.724384
-515.788669,47,374.781604
11.205905,47,374.851325
53.389932,47,374.914365
54.9,47,374.97948
42.65,47,375.039563
24.411284,47,375.10835
-16.824545,47,375.17259
-36.053808,47,375.238336
-26.633961,47,375.302799
38.35,47,375.369277
-12.76167,47,375.431909
16.944772,47,375.496745
-25.52218,47,375.556737
-55.855044,47,375.623941
23.25,47,375.691276
-24.522773,47,375.756655
19.259767,47,375.81865
-101.937069,47,375.883666
21.464842,47,375.947212
11.68303,47,376.010935
28.95,47,376.073403
30.0,47,376.140744
43.2,47,376.202977
46.8,47,376.266506
62.4,47,376.328168
51.8,47,376.39474
47.9,47,376.456173
159.710173,47,376.519462
60.783853,47,376.580343
45.85,47,376.64596
52.2,47,376.709597
63.1,47,376.781858
46.6,47,376.844164
56.35,47,376.910537
53.3,47,376.975046
28.618488,47,377.036638
40.65,47,377.098866
55.35,47,377.166796
44.65,47,377.233908
-28.243319,47,377.301792
37.05,47,377.363453
38.05,47,377.430341
65.5,47,377.500676
49.35,47,377.568668
53.051047,47,377.628665
74.8,47,377.697156
90.35,47,377.761738
80.05,47,377.826026
76.65,47,377.886532
13.890706,47,377.954807
-1179.506237,47,378.019146
28.910063,47,378.084683
51.3,47,378.14395
35.8,47,378.209772
-23.557049,47,378.269364
26.304025,47,378.334976
-149.657953,47,378.396157
-107.274724,47,378.464351
-19.396315,47,378.528136
19.293658,47,378.594008
7.498269,47,378.656193
7.604627,47,378.724284
-293.77706,47,378.78997
-25.534054,47,378.85263
10.612812,47,378.912259
-48.59664,47,378.980533
18.400205,47,379.041829
-4.111851,47,379.106296
-11.946078,47,379.166669
31.0,47,379.234169
-15.666412,47,379.298092
-43.849285,47,379.36018
7.6,47,379.421259
-76.132339,47,379.486692
11.4,47,379.551056
-83.095508,47,379.614827
84.65,47,379.674852
-12.346316,47,379.742105
47.865963,47,379.808452
43.226106,47,379.870973
31.606828,47,379.930014
44.5,47,379.994571
52.6,47,380.058928
41.385267,47,380.121097
84.65,47,380.181128
-333.512579,47,380.246939
31.6,47,380.310794
-824.627068,47,380.37292
-1208.36786,47,380.432597
28.25,47,380.497253
71.5,47,380.562132
63.25,47,380.623979
41.5,47,380.682866
11.4,47,380.750166
25.6,47,380.812585
8.85,47,380.877087
37.0,47,380.935694
32.281101,47,381.004631
-26.212195,47,381.067484
33.466007,47,381.130562
45.0,47,381.189666
-83.38251,47,381.256819
48.8,47,381.320758
35.7,47,381.387609
25.8,47,381.450442
-12.972889,47,381.516091
54.0,47,381.57944
45.662491,47,381.642324
10.5,47,381.704587
70.35,47,381.770731
-29.299519,47,381.834949
46.25,47,381.898965
-3.821241,47,381.958446
47.0,47,382.023845
42.5,47,382.087627
-25.858015,47,382.153019
19.95,47,382.215511
8.293659,47,382.280834
-277.385872,47,382.344321
47.95,47,382.409553
47.6,47,382.472272
38.3,47,382.539073
24.400787,47,382.602388
-175.506634,47,382.667173
7.075094,47,382.727384
54.55,47,382.793785
-1.910711,47,382.856921
-326.983633,47,382.920588
-125.240381,47,382.981169
-80.358483,47,383.046905
62.289179,47,383.109848
78.75,47,383.174074
-11.364529,47,383.234165
-99.37274,47,383.29943
5.727734,47,383.36377
-8.829135,47,383.427707
35.405871,47,383.488737
0.775278,47,383.553292
9.61671,47,383.627762
-33.243842,47,383.695151
2.843918,47,383.754412
15.35,47,383.820966
13.153385,47,383.885417
19.313832,47,383.950064
-45.890595,47,384.009863
24.772045,47,384.076677
26.95,47,384.141252
38.15,47,384.205987
43.8,47,384.268663
16.029249,47,384.334289
31.9,47,384.3956
66.05,47,384.459041
62.847902,47,384.518706
58.9,47,384.583612
167.2,47,384.647383
43.882385,47,384.711892
-128.258423,47,384.772691
34.7,47,384.840213
58.55,47,384.904126
48.65,47,384.970224
-14.041458,47,385.030745
42.4,47,385.097116
46.15,47,385.15601
56.4,47,385.224587
67.967058,47,385.286153
-62.850805,47,385.353714
-36.865334,47,385.419842
-31.004128,47,385.483373
59.7,47,385.548439
52.75,47,385.617216
50.45,47,385.67961
37.476849,47,385.743415
46.637241,47,385.803774
82.05,47,385.870232
82.759659,47,385.937415
67.4,47,386.003012
81.45,47,386.066356
-1814.000461,47,386.131724
30.703244,47,386.194255
94.6,47,386.261842
51.0,47,386.322937
15.840866,47,386.390912
14.873168,47,386.454155
31.4,47,386.517179
32.4,47,386.575161
-22.6946,47,386.641906
24.727341,47,386.704197
23.953241,47,386.766829
-13.032782,47,386.828622
-14.355152,47,386.894352
29.428868,47,386.961774
18.4,47,387.024223
27.15,47,387.086011
42.0,47,387.153306
-82.15557,47,387.215972
-132.403461,47,387.277202
26.3,47,387.339784
-41.314763,47,387.404339
-129.391745,47,387.467227
14.55,47,387.530208
78.099768,47,387.589538
-138.665645,47,387.652812
9.6,47,387.71848
40.25,47,387.780806
32.8,47,387.84232
61.85,47,387.907092
60.916826,47,387.971068
16.641453,47,388.034941
53.85,47,388.096191
86.75,47,388.164124
54.5,47,388.225597
93.1,47,388.290613
-361.393649,47,388.351284
-31.865049,47,388.415892
-1104.371645,47,388.479197
-872.758332,47,388.543385
77.2,47,388.603755
52.55,47,388.670867
71.0,47,388.736531
83.491767,47,388.804363
-208.774009,47,388.86432
7.170399,47,388.930302
14.1,47,388.99713
27.691275,47,389.05848
32.8,47,389.119415
19.529147,47,389.18394
31.076948,47,389.248111
39.0,47,389.309314
-140.668511,47,389.368296
34.15,47,389.434479
-23.049543,47,389.496074
15.0,47,389.560889
-24.101808,47,389.619875
39.764178,47,389.685627
37.858595,47,389.745724
12.75,47,389.808826
60.25,47,389.869721
20.7,47,389.937068
5.468142,47,390.004967
11.4,47,390.067816
52.65,47,390.127735
38.6,47,390.1929
24.9,47,390.258706
-70.748969,47,390.321876
23.55,47,390.384131
-304.104984,47,390.450015
84.9,47,390.514726
42.1,47,390.579635
39.748592,47,390.642648
42.05,47,390.709386
-80.716621,47,390.770426
-136.455731,47,390.833792
73.408353,47,390.894418
15.15,47,390.960986
-229.774231,47,391.029277
-246.870345,47,391.093836
45.264098,47,391.15514
78.6,47,391.221529
62.35,47,391.28475
-7.570476,47,391.35373
-94.199827,47,391.41599
-114.696378,47,391.47927
-32.920809,47,391.542747
47.4,47,391.605771
40.1,47,391.667148
-22.390101,47,391.734452
-24.394837,47,391.799677
25.15,47,391.861698
-20.055394,47,391.92153
26.95652,47,391.990027
11.678254,47,392.055925
27.268245,47,392.120881
35.25,47,392.181728
-11.798455,47,392.247503
36.65,47,392.311354
27.6,47,392.374479
-74.247923,47,392.432956
-45.641565,47,392.496945
68.15,47,392.56146
81.4,47,392.626884
67.6,47,392.686674
155.9,47,392.760046
69.45,47,392.822604
-161.917084,47,392.888271
16.312088,47,392.948056
63.3,47,393.015857
35.913421,47,393.081356
-8.669519,47,393.148885
46.25,47,393.208941
56.1,47,393.276793
54.6,47,393.342308
68.45,47,393.407719
30.448916,47,393.473183
-11.135009,47,393.539495
49.032507,47,393.606861
81.8,47,393.670216
87.3,47,393.734678
17.981396,47,393.800414
56.25,47,393.868305
82.349371,47,393.930778
81.75,47,393.991618
65.259403,47,394.056581
74.35,47,394.122539
58.45,47,394.184832
-1427.761096,47,394.24511
61.627226,47,394.308491
93.75,47,394.371665
11.499665,47,394.442002
5.436757,47,394.503448
47.15,47,394.569373
-101.212352,47,394.636363
50.35,47,394.702374
31.2,47,394.760887
24.55,47,394.829156
26.4,47,394.891924
10.65,47,394.954558
-46.583968,47,395.0171
5.811876,47,395.086473
0.936246,47,395.151559
-88.559985,47,395.215477
34.45,47,395.275863
10.143175,47,395.340426
-46.107103,47,395.4022
25.569593,47,395.473551
-12.763261,47,395.534981
-99.426991,47,395.601334
12.55,47,395.665095
54.198152,47,395.729299
2.009578,47,395.794375
-78.773868,47,395.859641
52.55,47,395.922952
34.65,47,395.987903
51.65,47,396.048274
68.45,47,396.114979
20.621596,47,396.181928
50.75,47,396.249191
71.2,47,396.308559
56.1,47,396.374564
46.35,47,396.436522
-314.636613,47,396.499383
41.15,47,396.559231
-970.029732,47,396.624118
-1474.890279,47,396.685416
84.75,47,396.754193
70.832518,47,396.816736
71.1,47,396.881006
80.45,47,396.947104
12.1,47,397.010662
37.95,47,397.071619
13.2,47,397.141173
22.25,47,397.203827
30.45,47,397.267911
22.970628,47,397.327656
38.707156,47,397.390896
33.027508,47,397.458471
17.7,47,397.524889
48.85,47,397.593723
11.242729,47,397.660178
-29.310449,47,397.724189
8.082438,47,397.786171
-0.444885,47,397.846638
48.686191,47,397.911088
-43.27017,47,397.974602
58.55,47,398.037107
18.218234,47,398.098024
8.533238,47,398.171524
-32.34821,47,398.235724
55.23521,47,398.303678
49.1,47,398.364824
19.75,47,398.431428
-112.143036,47,398.494304
22.0,47,398.562349
-144.836796,47,398.629115
79.65,47,398.693733
51.9,47,398.759881
-35.579758,47,398.822765
49.7,47,398.884231
-12.68219,47,398.950102
-264.665558,47,399.015213
53.15,47,399.079545
7.35,47,399.139153
-88.189698,47,399.21252
-151.518931,47,399.280944
39.491452,47,399.344784
97.95,47,399.408818
77.8,47,399.477506
-8.609885,47,399.541171
-137.941867,47,399.604367
10.754995,47,399.668036
29.4,47,399.733766
38.69415,47,399.797457
23.065939,47,399.860309
32.6,47,399.92204
11.936044,47,399.988281
23.75,47,400.048919
-55.446553,47,400.111766
21.301913,47,400.172144
-25.549795,47,400.239418
-47.900644,47,400.303204
22.22292,47,400.365458
27.4,47,400.42386
28.75,47,400.487723
-16.91738,47,400.549663
6.019814,47,400.613493
42.5,47,400.672285
57.35,47,400.736258
97.8,47,400.798145
68.25,47,400.862311
176.0,47,400.922463
63.75,47,400.988163
23.349216,47,401.050231
32.101653,47,401.112195
47.15,47,401.172399
53.25,47,401.243177
5.333839,47,401.308364
41.65,47,401.372844
48.713389,47,401.434217
58.5,47,401.50084
73.05,47,401.562874
46.331962,47,401.626586
16.226312,47,401.688688
43.45,47,401.753862
54.05,47,401.818077
67.75,47,401.880647
47.8,47,401.940961
57.1,47,402.006097
101.3,47,402.0701
84.9,47,402.133993
87.65,47,402.193
89.65,47,402.261615
-133.039149,47,402.324651
-1596.513086,47,402.387537
71.189995,47,402.448144
83.05,47,402.514786
47.2,47,402.577678
